cpus=4
           <...>-3239  [000] 14579.117612586:          sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14585.316973748: (+4778)  sched_switch:         swapper/0:0 [120] R ==> ngrok:517 [120]
           ngrok-517   [000] 14585.316993267: (+19519) sched_switch:         ngrok:517 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14585.317002563: (+9296)  sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14585.317006970: (+4407)  sched_switch:         swapper/0:0 [120] R ==> ngrok:517 [120]
           ngrok-517   [000] 14585.317024655: (+17685) sched_switch:         ngrok:517 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14585.366074007: (+49049352) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14585.366078785: (+4778)  sched_switch:         swapper/0:0 [120] R ==> ngrok:517 [120]
           ngrok-517   [000] 14585.366090211: (+11426) sched_switch:         ngrok:517 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14585.367139414: (+1049203) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14585.367144044: (+4630)  sched_switch:         swapper/0:0 [120] R ==> ngrok:517 [120]
           ngrok-517   [000] 14585.367165026: (+20982) sched_switch:         ngrok:517 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14585.367173137: (+8111)  sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14585.367177489: (+4352)  sched_switch:         swapper/0:0 [120] R ==> ngrok:517 [120]
           ngrok-517   [000] 14585.367195970: (+18481) sched_switch:         ngrok:517 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14585.416245303: (+49049333) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14585.416250118: (+4815)  sched_switch:         swapper/0:0 [120] R ==> ngrok:517 [120]
           ngrok-517   [000] 14585.416261785: (+11667) sched_switch:         ngrok:517 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14585.417310914: (+1049129) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14585.417315562: (+4648)  sched_switch:         swapper/0:0 [120] R ==> ngrok:517 [120]
           ngrok-517   [000] 14585.417334748: (+19186) sched_switch:         ngrok:517 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14585.417344266: (+9518)  sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14585.417348729: (+4463)  sched_switch:         swapper/0:0 [120] R ==> ngrok:517 [120]
           ngrok-517   [000] 14585.417366637: (+17908) sched_switch:         ngrok:517 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14585.466415859: (+49049222) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14585.466420766: (+4907)  sched_switch:         swapper/0:0 [120] R ==> ngrok:517 [120]
           ngrok-517   [000] 14585.466432322: (+11556) sched_switch:         ngrok:517 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14585.467481266: (+1048944) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14585.467486025: (+4759)  sched_switch:         swapper/0:0 [120] R ==> ngrok:517 [120]
           ngrok-517   [000] 14585.467506710: (+20685) sched_switch:         ngrok:517 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14585.467514988: (+8278)  sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14585.467519451: (+4463)  sched_switch:         swapper/0:0 [120] R ==> ngrok:517 [120]
           ngrok-517   [000] 14585.467538044: (+18593) sched_switch:         ngrok:517 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14585.516587340: (+49049296) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14585.516592192: (+4852)  sched_switch:         swapper/0:0 [120] R ==> ngrok:517 [120]
           ngrok-517   [000] 14585.516603877: (+11685) sched_switch:         ngrok:517 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14585.517652784: (+1048907) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14585.517657544: (+4760)  sched_switch:         swapper/0:0 [120] R ==> ngrok:517 [120]
           ngrok-517   [000] 14585.517677636: (+20092) sched_switch:         ngrok:517 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14585.517686192: (+8556)  sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14585.517690618: (+4426)  sched_switch:         swapper/0:0 [120] R ==> ngrok:517 [120]
           ngrok-517   [000] 14585.517708581: (+17963) sched_switch:         ngrok:517 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14585.565757692: (+48049111) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14585.565762580: (+4888)  sched_switch:         swapper/0:0 [120] R ==> ngrok:517 [120]
           ngrok-517   [000] 14585.565774025: (+11445) sched_switch:         ngrok:517 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14585.566823136: (+1049111) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14585.566827895: (+4759)  sched_switch:         swapper/0:0 [120] R ==> ngrok:517 [120]
           ngrok-517   [000] 14585.566848358: (+20463) sched_switch:         ngrok:517 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14585.566856692: (+8334)  sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14585.566861043: (+4351)  sched_switch:         swapper/0:0 [120] R ==> ngrok:517 [120]
           ngrok-517   [000] 14585.566879636: (+18593) sched_switch:         ngrok:517 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14585.615928839: (+49049203) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14585.615933839: (+5000)  sched_switch:         swapper/0:0 [120] R ==> ngrok:517 [120]
           ngrok-517   [000] 14585.615945451: (+11612) sched_switch:         ngrok:517 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14585.616994543: (+1049092) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14585.616999321: (+4778)  sched_switch:         swapper/0:0 [120] R ==> ngrok:517 [120]
           ngrok-517   [000] 14585.617018376: (+19055) sched_switch:         ngrok:517 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14585.617027895: (+9519)  sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14585.617032358: (+4463)  sched_switch:         swapper/0:0 [120] R ==> ngrok:517 [120]
           ngrok-517   [000] 14585.617050191: (+17833) sched_switch:         ngrok:517 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14585.666099321: (+49049130) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14585.666104099: (+4778)  sched_switch:         swapper/0:0 [120] R ==> ngrok:517 [120]
           ngrok-517   [000] 14585.666115765: (+11666) sched_switch:         ngrok:517 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14585.667164710: (+1048945) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14585.667169524: (+4814)  sched_switch:         swapper/0:0 [120] R ==> ngrok:517 [120]
           ngrok-517   [000] 14585.667189895: (+20371) sched_switch:         ngrok:517 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14585.667198247: (+8352)  sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14585.667202691: (+4444)  sched_switch:         swapper/0:0 [120] R ==> ngrok:517 [120]
           ngrok-517   [000] 14585.667221302: (+18611) sched_switch:         ngrok:517 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14585.716270635: (+49049333) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14585.716275506: (+4871)  sched_switch:         swapper/0:0 [120] R ==> ngrok:517 [120]
           ngrok-517   [000] 14585.716286895: (+11389) sched_switch:         ngrok:517 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14585.717336006: (+1049111) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14585.717340709: (+4703)  sched_switch:         swapper/0:0 [120] R ==> ngrok:517 [120]
           ngrok-517   [000] 14585.717359821: (+19112) sched_switch:         ngrok:517 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14585.717369580: (+9759)  sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14585.717374061: (+4481)  sched_switch:         swapper/0:0 [120] R ==> ngrok:517 [120]
           ngrok-517   [000] 14585.717391672: (+17611) sched_switch:         ngrok:517 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14585.766441024: (+49049352) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14585.766445802: (+4778)  sched_switch:         swapper/0:0 [120] R ==> ngrok:517 [120]
           ngrok-517   [000] 14585.766457413: (+11611) sched_switch:         ngrok:517 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14585.767506450: (+1049037) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14585.767511191: (+4741)  sched_switch:         swapper/0:0 [120] R ==> ngrok:517 [120]
           ngrok-517   [000] 14585.767531765: (+20574) sched_switch:         ngrok:517 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14585.767540376: (+8611)  sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14585.767544783: (+4407)  sched_switch:         swapper/0:0 [120] R ==> ngrok:517 [120]
           ngrok-517   [000] 14585.767563135: (+18352) sched_switch:         ngrok:517 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14585.816612505: (+49049370) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14585.816617320: (+4815)  sched_switch:         swapper/0:0 [120] R ==> ngrok:517 [120]
           ngrok-517   [000] 14585.816629098: (+11778) sched_switch:         ngrok:517 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14585.817678042: (+1048944) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14585.817682802: (+4760)  sched_switch:         swapper/0:0 [120] R ==> ngrok:517 [120]
           ngrok-517   [000] 14585.817702246: (+19444) sched_switch:         ngrok:517 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14585.817711839: (+9593)  sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14585.817716228: (+4389)  sched_switch:         swapper/0:0 [120] R ==> ngrok:517 [120]
           ngrok-517   [000] 14585.817733783: (+17555) sched_switch:         ngrok:517 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14585.865783098: (+48049315) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14585.865787913: (+4815)  sched_switch:         swapper/0:0 [120] R ==> ngrok:517 [120]
           ngrok-517   [000] 14585.865799431: (+11518) sched_switch:         ngrok:517 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14585.866848357: (+1048926) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14585.866853079: (+4722)  sched_switch:         swapper/0:0 [120] R ==> ngrok:517 [120]
           ngrok-517   [000] 14585.866931339: (+78260) sched_switch:         ngrok:517 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14586.208420948: (+341489609) sched_wakeup:         kworker/0:0:2872 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14586.208429171: (+8223)  sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14586.208437948: (+8777)  sched_switch:         swapper/0:0 [120] R ==> kworker/u8:1:2871 [120]
    kworker/u8:1-2871  [000] 14586.208461078: (+23130) sched_switch:         kworker/u8:1:2871 [120] W ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14586.208479856: (+18778) sched_wakeup:         kworker/0:0:2872 [120]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14586.208502467: (+22611) sched_wakeup:         kworker/3:1:37 [120]<CANT FIND FIELD success> CPU:003
     kworker/0:0-2872  [000] 14586.208510134: (+7667)  sched_switch:         kworker/0:0:2872 [120] W ==> swapper/0:0 [120]
          <idle>-0     [000] 14586.867395390: (+658885256) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14586.867400057: (+4667)  sched_switch:         swapper/0:0 [120] R ==> ngrok:517 [120]
           ngrok-517   [000] 14586.867410650: (+10593) sched_switch:         ngrok:517 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14586.917486427: (+50075777) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14586.917490705: (+4278)  sched_switch:         swapper/0:0 [120] R ==> ngrok:517 [120]
           ngrok-517   [000] 14586.917505538: (+14833) sched_switch:         ngrok:517 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14586.967658797: (+50153259) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14586.967663186: (+4389)  sched_switch:         swapper/0:0 [120] R ==> ngrok:517 [120]
           ngrok-517   [000] 14586.967676890: (+13704) sched_switch:         ngrok:517 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14587.017832649: (+50155759) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14587.017836853: (+4204)  sched_switch:         swapper/0:0 [120] R ==> ngrok:517 [120]
           ngrok-517   [000] 14587.017850427: (+13574) sched_switch:         ngrok:517 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14587.067004056: (+49153629) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14587.067008389: (+4333)  sched_switch:         swapper/0:0 [120] R ==> ngrok:517 [120]
           ngrok-517   [000] 14587.067022482: (+14093) sched_switch:         ngrok:517 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14587.117176482: (+50154000) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14587.117180760: (+4278)  sched_switch:         swapper/0:0 [120] R ==> ngrok:517 [120]
           ngrok-517   [000] 14587.117194574: (+13814) sched_switch:         ngrok:517 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14587.167346611: (+50152037) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14587.167350852: (+4241)  sched_switch:         swapper/0:0 [120] R ==> ngrok:517 [120]
           ngrok-517   [000] 14587.167364445: (+13593) sched_switch:         ngrok:517 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14587.217519148: (+50154703) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14587.217523333: (+4185)  sched_switch:         swapper/0:0 [120] R ==> ngrok:517 [120]
           ngrok-517   [000] 14587.217536759: (+13426) sched_switch:         ngrok:517 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14587.267689963: (+50153204) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14587.267694352: (+4389)  sched_switch:         swapper/0:0 [120] R ==> ngrok:517 [120]
           ngrok-517   [000] 14587.267707963: (+13611) sched_switch:         ngrok:517 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14587.314604629: (+46896666) sched_wakeup:         thd:411 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14587.314610074: (+5445)  sched_switch:         swapper/0:0 [120] R ==> thd:411 [120]
             thd-411   [000] 14587.314641722: (+31648) sched_switch:         thd:411 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14587.317864092: (+3222370) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14587.317868481: (+4389)  sched_switch:         swapper/0:0 [120] R ==> ngrok:517 [120]
