CPU 3 is empty
cpus=4
 task_client_B.a-3362  [002] 14764.225805436:          sched_wakeup:         kworker/u8:2:2863 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14769.567100286: (+3722)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14769.567113212: (+12926) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002] 14769.567122878: (+9666)  sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [002] 14769.567132693: (+9815)  sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-517   [002] 14769.567139267: (+6574)  sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14769.567158416: (+19149) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14769.616209712: (+49051296) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14769.616212897: (+3185)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14769.616226656: (+13759) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14769.617275878: (+1049222) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14769.617279026: (+3148)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14769.617289619: (+10593) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002] 14769.617301193: (+11574) sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [002] 14769.617309860: (+8667)  sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14769.664471248: (+47161388) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14769.664476915: (+5667)  sched_switch:         task_client_B.a:3362 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14769.664485563: (+8648)  sched_switch:         kworker/2:1:3243 [120] W ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14769.666352619: (+1867056) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14769.666355971: (+3352)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14769.666370360: (+14389) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14769.667419674: (+1049314) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14769.667423360: (+3686)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14769.667436674: (+13314) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002] 14769.667446545: (+9871)  sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [002] 14769.667456767: (+10222) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-517   [002] 14769.667464230: (+7463)  sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14769.667483489: (+19259) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14769.716534767: (+49051278) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14769.716538378: (+3611)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14769.716552489: (+14111) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14769.717601841: (+1049352) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14769.717605526: (+3685)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14769.717616008: (+10482) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002] 14769.717627471: (+11463) sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [002] 14769.717636193: (+8722)  sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14769.766678804: (+49042611) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14769.766682563: (+3759)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14769.766696785: (+14222) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14769.767746044: (+1049259) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14769.767749693: (+3649)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14769.767762526: (+12833) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002] 14769.767772970: (+10444) sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [002] 14769.767782952: (+9982)  sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-517   [002] 14769.767789378: (+6426)  sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14769.767808618: (+19240) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14769.792858544: (+25049926) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14769.792861767: (+3223)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14769.792875748: (+13981) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14769.793924655: (+1048907) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14769.793928007: (+3352)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14769.793941970: (+13963) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002] 14769.793961211: (+19241) sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [002] 14769.793969859: (+8648)  sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14769.816011100: (+22041241) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14769.816014803: (+3703)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14769.816028711: (+13908) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14769.817077618: (+1048907) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14769.817081155: (+3537)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14769.817094544: (+13389) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002] 14769.817104544: (+10000) sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [002] 14769.817114303: (+9759)  sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-517   [002] 14769.817120840: (+6537)  sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14769.817139674: (+18834) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14769.866190655: (+49050981) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14769.866193896: (+3241)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14769.866207655: (+13759) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14769.867256877: (+1049222) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14769.867260118: (+3241)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14769.867271451: (+11333) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002] 14769.867328063: (+56612) sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [002] 14769.867337192: (+9129)  sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14769.868482470: (+1145278) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14769.868491637: (+9167)  sched_switch:         task_client_B.a:3362 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14769.868501100: (+9463)  sched_switch:         kworker/2:1:3243 [120] W ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14769.888484933: (+19983833) sched_wakeup:         kworker/u8:2:2863 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14769.888489340: (+4407)  sched_switch:         task_client_B.a:3362 [120] R ==> kworker/u8:2:2863 [120]
    kworker/u8:2-2863  [002] 14769.888508803: (+19463) sched_switch:         kworker/u8:2:2863 [120] W ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14769.916378433: (+27869630) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14769.916382081: (+3648)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14769.916396914: (+14833) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14769.917446155: (+1049241) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14769.917449581: (+3426)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14769.917463840: (+14259) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002] 14769.917473859: (+10019) sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [002] 14769.917484303: (+10444) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-517   [002] 14769.917491081: (+6778)  sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14769.917511025: (+19944) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14769.966562358: (+49051333) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14769.966565692: (+3334)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14769.966579544: (+13852) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14769.967629266: (+1049722) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14769.967633099: (+3833)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14769.967643673: (+10574) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002] 14769.967655044: (+11371) sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [002] 14769.967663729: (+8685)  sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14770.016706377: (+49042648) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14770.016710358: (+3981)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14770.016724840: (+14482) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14770.017773877: (+1049037) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14770.017777914: (+4037)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14770.017791192: (+13278) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002] 14770.017800988: (+9796)  sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [002] 14770.017810766: (+9778)  sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-517   [002] 14770.017817266: (+6500)  sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14770.017836155: (+18889) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14770.030212988: (+12376833) sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14770.030216173: (+3185)  sched_switch:         task_client_B.a:3362 [120] R ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [002] 14770.030313543: (+97370) sched_wakeup:         kworker/2:1H:96 [100]<CANT FIND FIELD success> CPU:002
 jbd2/mmcblk0p2--93    [002] 14770.030317858: (+4315)  sched_switch:         jbd2/mmcblk0p2-:93 [120] R ==> kworker/2:1H:96 [100]
    kworker/2:1H-96    [002] 14770.030353488: (+35630) sched_switch:         kworker/2:1H:96 [100] W ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [002] 14770.030359747: (+6259)  sched_switch:         jbd2/mmcblk0p2-:93 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14770.035752914: (+5393167) sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14770.035760673: (+7759)  sched_switch:         task_client_B.a:3362 [120] R ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [002] 14770.035786451: (+25778) sched_wakeup:         kworker/2:1H:96 [100]<CANT FIND FIELD success> CPU:002
 jbd2/mmcblk0p2--93    [002] 14770.035791025: (+4574)  sched_switch:         jbd2/mmcblk0p2-:93 [120] D ==> kworker/2:1H:96 [100]
    kworker/2:1H-96    [002] 14770.035810562: (+19537) sched_switch:         kworker/2:1H:96 [100] W ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14770.037863247: (+2052685) sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14770.037868969: (+5722)  sched_switch:         task_client_B.a:3362 [120] R ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [002] 14770.037883284: (+14315) sched_switch:         jbd2/mmcblk0p2-:93 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14770.065887951: (+28004667) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14770.065891377: (+3426)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14770.065909488: (+18111) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14770.066957858: (+1048370) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14770.066961543: (+3685)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14770.066974765: (+13222) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002] 14770.066989173: (+14408) sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [002] 14770.067000191: (+11018) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14770.072489765: (+5489574) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14770.072495414: (+5649)  sched_switch:         task_client_B.a:3362 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14770.072508562: (+13148) sched_switch:         kworker/2:1:3243 [120] W ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14770.080519636: (+8011074) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14770.080522821: (+3185)  sched_switch:         task_client_B.a:3362 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14770.080531321: (+8500)  sched_switch:         kworker/2:1:3243 [120] W ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14770.116040395: (+35509074) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14770.116044006: (+3611)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14770.116058506: (+14500) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14770.117108117: (+1049611) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14770.117111876: (+3759)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:555 [120]
