CPU 3 is empty
cpus=4
 task_client_B.a-3362  [001] 14786.320756129:          sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:001
    kworker/u8:1-2871  [001] 14791.709053961: (+73871) sched_switch:         kworker/u8:1:2871 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.709080850: (+26889) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14791.709098831: (+17981) sched_switch:         stress:3428 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.709115146: (+16315) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14791.709122238: (+7092)  sched_switch:         stress:3431 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.709129090: (+6852)  sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
          stress-3424  [001] 14791.711249461: (+2120371) sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:001
          stress-3424  [001] 14791.711252387: (+2926)  sched_switch:         stress:3424 [120] R ==> kworker/u8:1:2871 [120]
    kworker/u8:1-2871  [001] 14791.711315127: (+62740) sched_wakeup:         stress:3428 [120]<CANT FIND FIELD success> CPU:001
    kworker/u8:1-2871  [001] 14791.711324701: (+9574)  sched_switch:         kworker/u8:1:2871 [120] W ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.713255646: (+1930945) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14791.713264257: (+8611)  sched_wakeup:         stress:3431 [120]<CANT FIND FIELD success> CPU:001
          stress-3428  [001] 14791.713271720: (+7463)  sched_switch:         stress:3428 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.713288127: (+16407) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14791.713298498: (+10371) sched_switch:         stress:3431 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.713310035: (+11537) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
          stress-3424  [001] 14791.713496109: (+186074) sched_wakeup:         stress:3425 [120]<CANT FIND FIELD success> CPU:001
          stress-3424  [001] 14791.713498961: (+2852)  sched_switch:         stress:3424 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.713609979: (+111018) sched_wakeup:         kworker/1:2:2867 [120]<CANT FIND FIELD success> CPU:001
 task_client_B.a-3362  [001] 14791.713614627: (+4648)  sched_switch:         task_client_B.a:3362 [120] R ==> kworker/1:2:2867 [120]
     kworker/1:2-2867  [001] 14791.713624998: (+10371) sched_switch:         kworker/1:2:2867 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.713686887: (+61889) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14791.713727072: (+40185) sched_switch:         stress:3425 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.713761942: (+34870) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
          stress-3424  [001] 14791.715621146: (+1859204) sched_wakeup:         kworker/1:2:2867 [120]<CANT FIND FIELD success> CPU:001
          stress-3424  [001] 14791.715632720: (+11574) sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:001
          stress-3424  [001] 14791.715643164: (+10444) sched_switch:         stress:3424 [120] R ==> kworker/1:2:2867 [120]
     kworker/1:2-2867  [001] 14791.715659498: (+16334) sched_switch:         kworker/1:2:2867 [120] D ==> kworker/u8:1:2871 [120]
    kworker/u8:1-2871  [001] 14791.715664794: (+5296)  sched_wakeup:         kworker/1:2:2867 [120]<CANT FIND FIELD success> CPU:001
    kworker/u8:1-2871  [001] 14791.715716887: (+52093) sched_wakeup:         stress:3428 [120]<CANT FIND FIELD success> CPU:001
    kworker/u8:1-2871  [001] 14791.715724072: (+7185)  sched_switch:         kworker/u8:1:2871 [120] W ==> kworker/1:2:2867 [120]
     kworker/1:2-2867  [001] 14791.715735516: (+11444) sched_switch:         kworker/1:2:2867 [120] W ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.717497201: (+1761685) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14791.717509127: (+11926) sched_wakeup:         stress:3431 [120]<CANT FIND FIELD success> CPU:001
          stress-3428  [001] 14791.717555405: (+46278) sched_switch:         stress:3428 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.717610887: (+55482) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14791.717619850: (+8963)  sched_wakeup:         stress:3425 [120]<CANT FIND FIELD success> CPU:001
          stress-3431  [001] 14791.717648664: (+28814) sched_switch:         stress:3431 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.717683498: (+34834) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14791.717713590: (+30092) sched_switch:         stress:3425 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.717738887: (+25297) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
          stress-3424  [001] 14791.717973757: (+234870) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3424  [001] 14791.717978109: (+4352)  sched_switch:         stress:3424 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14791.718002368: (+24259) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.718232757: (+230389) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
          stress-3424  [001] 14791.721612683: (+3379926) sched_switch:         stress:3424 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.722445701: (+833018) sched_wakeup:         stress:3425 [120]<CANT FIND FIELD success> CPU:001
 task_client_B.a-3362  [001] 14791.722447201: (+1500)  sched_wakeup:         stress:3431 [120]<CANT FIND FIELD success> CPU:001
 task_client_B.a-3362  [001] 14791.722450220: (+3019)  sched_wakeup:         stress:3428 [120]<CANT FIND FIELD success> CPU:001
 task_client_B.a-3362  [001] 14791.724891627: (+2441407) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14791.724928924: (+37297) sched_switch:         stress:3425 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.724958109: (+29185) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14791.724962109: (+4000)  sched_wakeup:         stress:3425 [120]<CANT FIND FIELD success> CPU:001
          stress-3428  [001] 14791.724982164: (+20055) sched_switch:         stress:3428 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.725002868: (+20704) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14791.725006424: (+3556)  sched_switch:         stress:3425 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.725013220: (+6796)  sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14791.725024572: (+11352) sched_switch:         stress:3431 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.725035905: (+11333) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
          stress-3424  [001] 14791.728052961: (+3017056) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3424  [001] 14791.728056572: (+3611)  sched_switch:         stress:3424 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14791.728074312: (+17740) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.731056424: (+2982112) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
          stress-3424  [001] 14791.733526979: (+2470555) sched_wakeup:         stress:3425 [120]<CANT FIND FIELD success> CPU:001
          stress-3424  [001] 14791.733529868: (+2889)  sched_switch:         stress:3424 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.735981368: (+2451500) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14791.735999461: (+18093) sched_wakeup:         stress:3428 [120]<CANT FIND FIELD success> CPU:001
          stress-3425  [001] 14791.736046961: (+47500) sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:001
          stress-3425  [001] 14791.736054053: (+7092)  sched_switch:         stress:3425 [120] R ==> kworker/u8:1:2871 [120]
    kworker/u8:1-2871  [001] 14791.736097238: (+43185) sched_switch:         kworker/u8:1:2871 [120] W ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.736167072: (+69834) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14791.736173664: (+6592)  sched_wakeup:         stress:3431 [120]<CANT FIND FIELD success> CPU:001
          stress-3428  [001] 14791.741608998: (+5435334) sched_switch:         stress:3428 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.746071461: (+4462463) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14791.746124979: (+53518) sched_switch:         stress:3431 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.746169386: (+44407) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14791.746184794: (+15408) sched_switch:         stress:3425 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.746199831: (+15037) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14791.746205183: (+5352)  sched_wakeup:         stress:3431 [120]<CANT FIND FIELD success> CPU:001
          stress-3428  [001] 14791.746207979: (+2796)  sched_switch:         stress:3428 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.746214701: (+6722)  sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14791.746219405: (+4704)  sched_wakeup:         stress:3425 [120]<CANT FIND FIELD success> CPU:001
          stress-3431  [001] 14791.749610072: (+3390667) sched_switch:         stress:3431 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.752356164: (+2746092) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14791.757607794: (+5251630) sched_switch:         stress:3425 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.761862386: (+4254592) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14791.765608942: (+3746556) sched_switch:         stress:3431 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.767980368: (+2371426) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
 task_client_B.a-3362  [001] 14791.767987183: (+6815)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14791.768013109: (+25926) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.768692627: (+679518) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14791.768704868: (+12241) sched_switch:         stress:3425 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.768715072: (+10204) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14791.768732349: (+17277) sched_switch:         stress:3428 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.768748905: (+16556) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14791.769094035: (+345130) sched_wakeup:         stress:3425 [120]<CANT FIND FIELD success> CPU:001
          stress-3431  [001] 14791.773607220: (+4513185) sched_switch:         stress:3431 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.778043997: (+4436777) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14791.778052257: (+8260)  sched_wakeup:         stress:3428 [120]<CANT FIND FIELD success> CPU:001
          stress-3425  [001] 14791.778062460: (+10203) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3425  [001] 14791.778066442: (+3982)  sched_switch:         stress:3425 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14791.778082257: (+15815) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.778095646: (+13389) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14791.781610386: (+3514740) sched_switch:         stress:3425 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.784466072: (+2855686) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14791.789607923: (+5141851) sched_switch:         stress:3428 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.793810627: (+4202704) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14791.797612664: (+3802037) sched_switch:         stress:3425 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.800717590: (+3104926) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
          stress-3424  [001] 14791.805606757: (+4889167) sched_switch:         stress:3424 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.809630831: (+4024074) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14791.809654034: (+23203) sched_switch:         stress:3428 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.809670497: (+16463) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14791.809711553: (+41056) sched_switch:         stress:3431 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.809747275: (+35722) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14791.809759294: (+12019) sched_wakeup:         stress:3428 [120]<CANT FIND FIELD success> CPU:001
          stress-3425  [001] 14791.813623331: (+3864037) sched_switch:         stress:3425 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.817008664: (+3385333) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14791.817028145: (+19481) sched_wakeup:         stress:3431 [120]<CANT FIND FIELD success> CPU:001
          stress-3428  [001] 14791.817695553: (+667408) sched_switch:         stress:3428 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.817977534: (+281981) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
 task_client_B.a-3362  [001] 14791.817982034: (+4500)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14791.817998720: (+16686) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.818104794: (+106074) sched_wakeup:         stress:3428 [120]<CANT FIND FIELD success> CPU:001
 task_client_B.a-3362  [001] 14791.818288479: (+183685) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14791.821611127: (+3322648) sched_switch:         stress:3428 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.824358182: (+2747055) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14791.824401053: (+42871) sched_switch:         stress:3431 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.824437164: (+36111) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
          stress-3424  [001] 14791.828049479: (+3612315) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3424  [001] 14791.828052923: (+3444)  sched_switch:         stress:3424 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14791.828064164: (+11241) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.831257757: (+3193593) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14791.833623294: (+2365537) sched_switch:         stress:3428 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.835710960: (+2087666) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14791.841620682: (+5909722) sched_switch:         stress:3425 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.846890923: (+5270241) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14791.846930331: (+39408) sched_switch:         stress:3428 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.846968571: (+38240) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
          stress-3424  [001] 14791.847819571: (+851000) sched_wakeup:         stress:3431 [120]<CANT FIND FIELD success> CPU:001
          stress-3424  [001] 14791.847822812: (+3241)  sched_switch:         stress:3424 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.848589145: (+766333) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14791.848600756: (+11611) sched_switch:         stress:3431 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.848612182: (+11426) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
          stress-3424  [001] 14791.853609775: (+4997593) sched_switch:         stress:3424 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.858215905: (+4606130) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14791.858227368: (+11463) sched_wakeup:         stress:3428 [120]<CANT FIND FIELD success> CPU:001
          stress-3425  [001] 14791.858230219: (+2851)  sched_switch:         stress:3425 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.858237256: (+7037)  sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14791.859932886: (+1695630) sched_wakeup:         stress:3431 [120]<CANT FIND FIELD success> CPU:001
          stress-3428  [001] 14791.859937312: (+4426)  sched_switch:         stress:3428 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.861542238: (+1604926) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14791.865625442: (+4083204) sched_switch:         stress:3431 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.867980460: (+2355018) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
 task_client_B.a-3362  [001] 14791.867984775: (+4315)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14791.868003016: (+18241) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.868942960: (+939944) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14791.873613701: (+4670741) sched_switch:         stress:3431 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.877398090: (+3784389) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14791.877425571: (+27481) sched_switch:         stress:3428 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.877447442: (+21871) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14791.878054386: (+606944) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3431  [001] 14791.878059108: (+4722)  sched_switch:         stress:3431 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14791.878074830: (+15722) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.878628849: (+554019) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14791.879295997: (+667148) sched_wakeup:         stress:3428 [120]<CANT FIND FIELD success> CPU:001
          stress-3425  [001] 14791.879302404: (+6407)  sched_switch:         stress:3425 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.879891886: (+589482) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14791.885615330: (+5723444) sched_switch:         stress:3428 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.890276312: (+4660982) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14791.893615164: (+3338852) sched_switch:         stress:3431 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.896340516: (+2725352) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14791.901618127: (+5277611) sched_switch:         stress:3425 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.905939664: (+4321537) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
          stress-3424  [001] 14791.909622127: (+3682463) sched_switch:         stress:3424 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.912648867: (+3026740) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14791.917619145: (+4970278) sched_switch:         stress:3428 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.917982997: (+363852) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
 task_client_B.a-3362  [001] 14791.917986552: (+3555)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14791.918004793: (+18241) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.921621090: (+3616297) sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:001
 task_client_B.a-3362  [001] 14791.921625256: (+4166)  sched_switch:         task_client_B.a:3362 [120] R ==> kworker/u8:1:2871 [120]
    kworker/u8:1-2871  [001] 14791.921637219: (+11963) sched_switch:         kworker/u8:1:2871 [120] W ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.921752090: (+114871) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14791.925618015: (+3865925) sched_switch:         stress:3431 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.928066793: (+2448778) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
 task_client_B.a-3362  [001] 14791.928076441: (+9648)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14791.928107515: (+31074) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.928851867: (+744352) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
          stress-3424  [001] 14791.933614534: (+4762667) sched_switch:         stress:3424 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.937545793: (+3931259) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14791.937572978: (+27185) sched_switch:         stress:3425 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.937593978: (+21000) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14791.937603460: (+9482)  sched_switch:         stress:3428 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.937648701: (+45241) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14791.940122052: (+2473351) sched_wakeup:         stress:3425 [120]<CANT FIND FIELD success> CPU:001
          stress-3431  [001] 14791.940125960: (+3908)  sched_switch:         stress:3431 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.942167126: (+2041166) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14791.942173701: (+6575)  sched_wakeup:         stress:3428 [120]<CANT FIND FIELD success> CPU:001
          stress-3425  [001] 14791.945617960: (+3444259) sched_switch:         stress:3425 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.948413460: (+2795500) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14791.953636775: (+5223315) sched_switch:         stress:3428 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.957883830: (+4247055) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
          stress-3424  [001] 14791.961631219: (+3747389) sched_switch:         stress:3424 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.964682145: (+3050926) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14791.967436571: (+2754426) sched_switch:         stress:3425 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.967990830: (+554259) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
 task_client_B.a-3362  [001] 14791.967995219: (+4389)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14791.968014682: (+19463) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.969716775: (+1702093) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14791.969722960: (+6185)  sched_wakeup:         stress:3425 [120]<CANT FIND FIELD success> CPU:001
          stress-3431  [001] 14791.969761404: (+38444) sched_switch:         stress:3431 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.969795589: (+34185) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14791.969799534: (+3945)  sched_switch:         stress:3425 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.969806386: (+6852)  sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14791.969817534: (+11148) sched_switch:         stress:3428 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.969828886: (+11352) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
          stress-3424  [001] 14791.973617997: (+3789111) sched_switch:         stress:3424 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.976838219: (+3220222) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
          stress-3424  [001] 14791.978072108: (+1233889) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3424  [001] 14791.978077126: (+5018)  sched_switch:         stress:3424 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14791.978103682: (+26556) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.979207997: (+1104315) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
          stress-3424  [001] 14791.981620663: (+2412666) sched_switch:         stress:3424 [120] R ==> task_client_B.a:3362 [120]
