CPU 3 is empty
cpus=4
 task_client_B.a-3362  [001] 14786.320756129:          sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:001
          stress-3433  [002] 14791.724977238: (+15129) sched_switch:         stress:3433 [120] D ==> stress:3430 [120]
          stress-3428  [001] 14791.724982164: (+4926)  sched_switch:         stress:3428 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.725002868: (+20704) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14791.725006424: (+3556)  sched_switch:         stress:3425 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.725013220: (+6796)  sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14791.725024572: (+11352) sched_switch:         stress:3431 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.725035905: (+11333) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
          stress-3427  [000] 14791.725609220: (+573315) sched_switch:         stress:3427 [120] R ==> task_client_A.a:3360 [120]
          stress-3430  [002] 14791.727047720: (+1438500) sched_wakeup:         kworker/2:1H:96 [100]<CANT FIND FIELD success> CPU:002
          stress-3430  [002] 14791.727050646: (+2926)  sched_switch:         stress:3430 [120] R ==> kworker/2:1H:96 [100]
    kworker/2:1H-96    [002] 14791.727062905: (+12259) sched_switch:         kworker/2:1H:96 [100] D ==> task_server.a:3358 [120]
   task_server.a-3358  [002] 14791.727067109: (+4204)  sched_wakeup:         kworker/2:1H:96 [100]<CANT FIND FIELD success> CPU:002
   task_server.a-3358  [002] 14791.727070201: (+3092)  sched_switch:         task_server.a:3358 [120] R ==> kworker/2:1H:96 [100]
    kworker/2:1H-96    [002] 14791.727080405: (+10204) sched_wakeup:         ksoftirqd/2:23 [120]<CANT FIND FIELD success> CPU:002
    kworker/2:1H-96    [002] 14791.727089312: (+8907)  sched_switch:         kworker/2:1H:96 [100] D ==> ksoftirqd/2:23 [120]
     ksoftirqd/2-23    [002] 14791.727105553: (+16241) sched_wakeup:         stress:3433 [120]<CANT FIND FIELD success> CPU:002
     ksoftirqd/2-23    [002] 14791.727112368: (+6815)  sched_switch:         ksoftirqd/2:23 [120] S ==> task_server.a:3358 [120]
          stress-3424  [001] 14791.728052961: (+940593) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3424  [001] 14791.728056572: (+3611)  sched_switch:         stress:3424 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14791.728074312: (+17740) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_A.a-3360  [000] 14791.728823572: (+749260) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3426 [120]
   task_server.a-3358  [002] 14791.729112775: (+289203) sched_wakeup:         kworker/2:1H:96 [100]<CANT FIND FIELD success> CPU:002
   task_server.a-3358  [002] 14791.729116035: (+3260)  sched_switch:         task_server.a:3358 [120] R ==> kworker/2:1H:96 [100]
    kworker/2:1H-96    [002] 14791.729128627: (+12592) sched_switch:         kworker/2:1H:96 [100] D ==> task_server.a:3358 [120]
   task_server.a-3358  [002] 14791.729132812: (+4185)  sched_wakeup:         kworker/2:1H:96 [100]<CANT FIND FIELD success> CPU:002
   task_server.a-3358  [002] 14791.729135294: (+2482)  sched_switch:         task_server.a:3358 [120] R ==> kworker/2:1H:96 [100]
    kworker/2:1H-96    [002] 14791.729147405: (+12111) sched_wakeup:         ksoftirqd/2:23 [120]<CANT FIND FIELD success> CPU:002
    kworker/2:1H-96    [002] 14791.729153738: (+6333)  sched_switch:         kworker/2:1H:96 [100] W ==> ksoftirqd/2:23 [120]
     ksoftirqd/2-23    [002] 14791.729167720: (+13982) sched_switch:         ksoftirqd/2:23 [120] S ==> task_server.a:3358 [120]
   task_server.a-3358  [002] 14791.729341183: (+173463) sched_switch:         task_server.a:3358 [120] R ==> stress:3433 [120]
          stress-3433  [002] 14791.729348053: (+6870)  sched_switch:         stress:3433 [120] D ==> stress:3432 [120]
 task_client_B.a-3362  [001] 14791.731056424: (+1708371) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
          stress-3426  [000] 14791.731273405: (+216981) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3426  [000] 14791.731286183: (+12778) sched_switch:         stress:3426 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14791.731308553: (+22370) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14791.731329590: (+21037) sched_switch:         kworker/0:1H:67 [100] W ==> task_client_A.a:3360 [120]
          stress-3432  [002] 14791.731338090: (+8500)  sched_wakeup:         stress:3433 [120]<CANT FIND FIELD success> CPU:002
          stress-3432  [002] 14791.731348590: (+10500) sched_switch:         stress:3432 [120] R ==> task_server.a:3358 [120]
   task_server.a-3358  [002] 14791.733516942: (+2168352) sched_switch:         task_server.a:3358 [120] R ==> stress:3433 [120]
          stress-3424  [001] 14791.733526979: (+10037) sched_wakeup:         stress:3425 [120]<CANT FIND FIELD success> CPU:001
          stress-3433  [002] 14791.733529201: (+2222)  sched_switch:         stress:3433 [120] D ==> stress:3430 [120]
          stress-3424  [001] 14791.733529868: (+667)   sched_switch:         stress:3424 [120] R ==> task_client_B.a:3362 [120]
 task_client_A.a-3360  [000] 14791.733762627: (+232759) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3429 [120]
 task_client_B.a-3362  [001] 14791.735981368: (+2218741) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14791.735999461: (+18093) sched_wakeup:         stress:3428 [120]<CANT FIND FIELD success> CPU:001
          stress-3425  [001] 14791.736046961: (+47500) sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:001
          stress-3425  [001] 14791.736054053: (+7092)  sched_switch:         stress:3425 [120] R ==> kworker/u8:1:2871 [120]
    kworker/u8:1-2871  [001] 14791.736097238: (+43185) sched_switch:         kworker/u8:1:2871 [120] W ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.736167072: (+69834) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14791.736173664: (+6592)  sched_wakeup:         stress:3431 [120]<CANT FIND FIELD success> CPU:001
          stress-3430  [002] 14791.737609035: (+1435371) sched_switch:         stress:3430 [120] R ==> task_server.a:3358 [120]
          stress-3429  [000] 14791.737627572: (+18537) sched_switch:         stress:3429 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14791.741472294: (+3844722) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3426 [120]
          stress-3428  [001] 14791.741608998: (+136704) sched_switch:         stress:3428 [120] R ==> task_client_B.a:3362 [120]
   task_server.a-3358  [002] 14791.741619479: (+10481) sched_switch:         task_server.a:3358 [120] R ==> stress:3432 [120]
          stress-3432  [002] 14791.745615961: (+3996482) sched_switch:         stress:3432 [120] R ==> task_server.a:3358 [120]
          stress-3426  [000] 14791.745625368: (+9407)  sched_switch:         stress:3426 [120] R ==> task_client_A.a:3360 [120]
 task_client_B.a-3362  [001] 14791.746071461: (+446093) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
   task_server.a-3358  [002] 14791.746088868: (+17407) sched_wakeup:         stress:3433 [120]<CANT FIND FIELD success> CPU:002
          stress-3431  [001] 14791.746124979: (+36111) sched_switch:         stress:3431 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.746169386: (+44407) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14791.746184794: (+15408) sched_switch:         stress:3425 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.746199831: (+15037) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14791.746205183: (+5352)  sched_wakeup:         stress:3431 [120]<CANT FIND FIELD success> CPU:001
          stress-3428  [001] 14791.746207979: (+2796)  sched_switch:         stress:3428 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.746214701: (+6722)  sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14791.746219405: (+4704)  sched_wakeup:         stress:3425 [120]<CANT FIND FIELD success> CPU:001
 task_client_A.a-3360  [000] 14791.749595238: (+3375833) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3427 [120]
          stress-3431  [001] 14791.749610072: (+14834) sched_switch:         stress:3431 [120] R ==> task_client_B.a:3362 [120]
   task_server.a-3358  [002] 14791.749775072: (+165000) sched_switch:         task_server.a:3358 [120] R ==> stress:3433 [120]
 task_client_B.a-3362  [001] 14791.752356164: (+2581092) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3427  [000] 14791.753605886: (+1249722) sched_switch:         stress:3427 [120] R ==> task_client_A.a:3360 [120]
          stress-3433  [002] 14791.753609257: (+3371)  sched_switch:         stress:3433 [120] R ==> task_server.a:3358 [120]
   task_server.a-3358  [002] 14791.757379516: (+3770259) sched_switch:         task_server.a:3358 [120] R ==> stress:3433 [120]
 task_client_A.a-3360  [000] 14791.757450868: (+71352) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3429 [120]
          stress-3425  [001] 14791.757607794: (+156926) sched_switch:         stress:3425 [120] R ==> task_client_B.a:3362 [120]
          stress-3433  [002] 14791.761617164: (+4009370) sched_switch:         stress:3433 [120] R ==> task_server.a:3358 [120]
          stress-3429  [000] 14791.761621016: (+3852)  sched_switch:         stress:3429 [120] R ==> task_client_A.a:3360 [120]
 task_client_B.a-3362  [001] 14791.761862386: (+241370) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14791.765608942: (+3746556) sched_switch:         stress:3431 [120] R ==> task_client_B.a:3362 [120]
 task_client_A.a-3360  [000] 14791.765718201: (+109259) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3426 [120]
   task_server.a-3358  [002] 14791.765947405: (+229204) sched_switch:         task_server.a:3358 [120] R ==> stress:3433 [120]
          stress-3433  [002] 14791.765984331: (+36926) sched_switch:         stress:3433 [120] D ==> stress:3430 [120]
          stress-3430  [002] 14791.767350164: (+1365833) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
          stress-3430  [002] 14791.767359979: (+9815)  sched_switch:         stress:3430 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14791.767426072: (+66093) sched_switch:         ngrok:517 [120] S ==> task_server.a:3358 [120]
 task_client_B.a-3362  [001] 14791.767980368: (+554296) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
 task_client_B.a-3362  [001] 14791.767987183: (+6815)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14791.768013109: (+25926) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
   task_server.a-3358  [002] 14791.768465238: (+452129) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
   task_server.a-3358  [002] 14791.768470349: (+5111)  sched_switch:         task_server.a:3358 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14791.768514405: (+44056) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-517   [002] 14791.768544072: (+29667) sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14791.768571127: (+27055) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002] 14791.768591294: (+20167) sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [002] 14791.768624405: (+33111) sched_switch:         ngrok:517 [120] S ==> task_server.a:3358 [120]
 task_client_B.a-3362  [001] 14791.768692627: (+68222) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14791.768704868: (+12241) sched_switch:         stress:3425 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.768715072: (+10204) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14791.768732349: (+17277) sched_switch:         stress:3428 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.768748905: (+16556) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
   task_server.a-3358  [002] 14791.768767109: (+18204) sched_wakeup:         stress:3433 [120]<CANT FIND FIELD success> CPU:002
   task_server.a-3358  [002] 14791.769080090: (+312981) sched_switch:         task_server.a:3358 [120] R ==> stress:3433 [120]
          stress-3431  [001] 14791.769094035: (+13945) sched_wakeup:         stress:3425 [120]<CANT FIND FIELD success> CPU:001
          stress-3426  [000] 14791.769626127: (+532092) sched_switch:         stress:3426 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14791.773483516: (+3857389) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3427 [120]
          stress-3431  [001] 14791.773607220: (+123704) sched_switch:         stress:3431 [120] R ==> task_client_B.a:3362 [120]
          stress-3433  [002] 14791.773607368: (+148)   sched_switch:         stress:3433 [120] R ==> task_server.a:3358 [120]
          stress-3427  [000] 14791.777605979: (+3998611) sched_switch:         stress:3427 [120] R ==> task_client_A.a:3360 [120]
 task_client_B.a-3362  [001] 14791.778043997: (+438018) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14791.778052257: (+8260)  sched_wakeup:         stress:3428 [120]<CANT FIND FIELD success> CPU:001
          stress-3425  [001] 14791.778062460: (+10203) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3425  [001] 14791.778066442: (+3982)  sched_switch:         stress:3425 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14791.778082257: (+15815) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14791.778095646: (+13389) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
   task_server.a-3358  [002] 14791.778310849: (+215203) sched_switch:         task_server.a:3358 [120] R ==> stress:3430 [120]
          stress-3430  [002] 14791.781607072: (+3296223) sched_switch:         stress:3430 [120] R ==> task_server.a:3358 [120]
          stress-3425  [001] 14791.781610386: (+3314)  sched_switch:         stress:3425 [120] R ==> task_client_B.a:3362 [120]
 task_client_A.a-3360  [000] 14791.781743497: (+133111) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3429 [120]
 task_client_B.a-3362  [001] 14791.784466072: (+2722575) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
   task_server.a-3358  [002] 14791.785020683: (+554611) sched_switch:         task_server.a:3358 [120] R ==> stress:3432 [120]
          stress-3429  [000] 14791.785626923: (+606240) sched_switch:         stress:3429 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14791.789515368: (+3888445) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3426 [120]
          stress-3432  [002] 14791.789606053: (+90685) sched_switch:         stress:3432 [120] R ==> task_server.a:3358 [120]
          stress-3428  [001] 14791.789607923: (+1870)  sched_switch:         stress:3428 [120] R ==> task_client_B.a:3362 [120]
          stress-3426  [000] 14791.793625627: (+4017704) sched_switch:         stress:3426 [120] R ==> task_client_A.a:3360 [120]
 task_client_B.a-3362  [001] 14791.793810627: (+185000) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
   task_server.a-3358  [002] 14791.794293442: (+482815) sched_switch:         task_server.a:3358 [120] R ==> stress:3433 [120]
          stress-3425  [001] 14791.797612664: (+3319222) sched_switch:         stress:3425 [120] R ==> task_client_B.a:3362 [120]
          stress-3433  [002] 14791.797612683: (+19)    sched_switch:         stress:3433 [120] R ==> task_server.a:3358 [120]
 task_client_A.a-3360  [000] 14791.797828108: (+215425) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3427 [120]
 task_client_B.a-3362  [001] 14791.800717590: (+2889482) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
   task_server.a-3358  [002] 14791.801205183: (+487593) sched_switch:         task_server.a:3358 [120] R ==> stress:3430 [120]
          stress-3427  [000] 14791.801610164: (+404981) sched_switch:         stress:3427 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14791.805485812: (+3875648) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3429 [120]
          stress-3424  [001] 14791.805606757: (+120945) sched_switch:         stress:3424 [120] R ==> task_client_B.a:3362 [120]
          stress-3430  [002] 14791.805606831: (+74)    sched_switch:         stress:3430 [120] R ==> task_server.a:3358 [120]
          stress-3429  [000] 14791.809626960: (+4020129) sched_switch:         stress:3429 [120] R ==> task_client_A.a:3360 [120]
 task_client_B.a-3362  [001] 14791.809630831: (+3871)  sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14791.809654034: (+23203) sched_switch:         stress:3428 [120] D ==> task_client_B.a:3362 [120]
